curve_id,Species,Temp,Medium,Rep,Citation,Time_units,PopBio_units,model,success,rss,aic,bic,n,k,message
"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.__Aerobic Psychotropic.__20__Salted Chicken Breast__1",Aerobic Psychotropic.,20,Salted Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",Hours,CFU,logistic,True,655.1369185396846,34.15850868300407,33.533787090688236,6,3.0,OK
"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.__Aerobic Psychotropic.__20__Salted Chicken Breast__1",Aerobic Psychotropic.,20,Salted Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",Hours,CFU,gompertz,True,762.0619224586768,35.06561007735634,34.4408884850405,6,3.0,OK
"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.__Aerobic Psychotropic.__2__Cooked Chicken Breast__1",Aerobic Psychotropic.,2,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",Hours,CFU,logistic,True,11316.344738405278,70.23100937377951,70.82268310578817,9,3.0,OK
"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.__Aerobic Psychotropic.__2__Cooked Chicken Breast__1",Aerobic Psychotropic.,2,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",Hours,CFU,gompertz,True,11755.03868256665,70.57331406929,71.16498780129866,9,3.0,OK
"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.__Aerobic Psychotropic.__2__Raw Chicken Breast__1",Aerobic Psychotropic.,2,Raw Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",Hours,CFU,logistic,True,575.0876967909791,46.519374523321225,47.42712980230336,10,3.0,OK
"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.__Aerobic Psychotropic.__2__Raw Chicken Breast__1",Aerobic Psychotropic.,2,Raw Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",Hours,CFU,gompertz,True,3080.7811275209115,63.30353363650742,64.21128891548956,10,3.0,OK
"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.__Aerobic Psychotropic.__2__Salted Chicken Breast__1",Aerobic Psychotropic.,2,Salted Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",Hours,CFU,logistic,True,1471.0085031752963,55.911184081313344,56.81893936029548,10,3.0,OK
"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.__Aerobic Psychotropic.__2__Salted Chicken Breast__1",Aerobic Psychotropic.,2,Salted Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",Hours,CFU,gompertz,True,521.0237065461066,45.532104497320184,46.43985977630232,10,3.0,OK
"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.__Aerobic Psychotropic.__4__Cooked Chicken Breast__1",Aerobic Psychotropic.,4,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",Hours,CFU,logistic,True,25074.987029506607,63.286011625547296,63.123742072713235,7,3.0,OK
"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.__Aerobic Psychotropic.__4__Cooked Chicken Breast__1",Aerobic Psychotropic.,4,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",Hours,CFU,gompertz,True,21557.595264719646,62.228013330020524,62.06574377718646,7,3.0,OK
"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.__Aerobic Psychotropic.__4__Raw Chicken Breast__1",Aerobic Psychotropic.,4,Raw Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",Hours,CFU,logistic,True,139746.07284179312,66.33493692050088,65.71021532818504,6,3.0,OK
"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.__Aerobic Psychotropic.__4__Raw Chicken Breast__1",Aerobic Psychotropic.,4,Raw Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",Hours,CFU,gompertz,True,154065.8444817766,66.92025529415572,66.29553370183989,6,3.0,OK
"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.__Aerobic Psychotropic.__4__Salted Chicken Breast__1",Aerobic Psychotropic.,4,Salted Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",Hours,CFU,logistic,True,464.3446071372369,32.09320497082719,31.46848337851135,6,3.0,OK
"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.__Aerobic Psychotropic.__4__Salted Chicken Breast__1",Aerobic Psychotropic.,4,Salted Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",Hours,CFU,gompertz,True,761.3747031848677,35.06019690052557,34.43547530820974,6,3.0,OK
"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.__Aerobic Psychotropic.__7__Cooked Chicken Breast__1",Aerobic Psychotropic.,7,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",Hours,CFU,logistic,True,51416.13012190662,113.67585218459158,115.37070025697619,13,3.0,OK
"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.__Aerobic Psychotropic.__7__Cooked Chicken Breast__1",Aerobic Psychotropic.,7,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",Hours,CFU,gompertz,True,43757.22995497917,111.57901609820169,113.27386417058631,13,3.0,OK
"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.__Aerobic Psychotropic.__7__Raw Chicken Breast__1",Aerobic Psychotropic.,7,Raw Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",Hours,CFU,logistic,True,2327406.5080535454,163.23910489907107,164.93395297145568,13,3.0,OK
"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.__Aerobic Psychotropic.__7__Raw Chicken Breast__1",Aerobic Psychotropic.,7,Raw Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",Hours,CFU,gompertz,True,2381423.024118049,163.53737244443738,165.232220516822,13,3.0,OK
"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.__Aerobic Psychotropic.__7__Salted Chicken Breast__1",Aerobic Psychotropic.,7,Salted Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",Hours,CFU,logistic,True,79961.06425093317,127.1033287618289,129.02050075067467,14,3.0,OK
"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.__Aerobic Psychotropic.__7__Salted Chicken Breast__1",Aerobic Psychotropic.,7,Salted Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",Hours,CFU,gompertz,True,76818.795046452,126.54206201445857,128.45923400330435,14,3.0,OK
"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.__Pseudomonas spp.__10__Cooked Chicken Breast__1",Pseudomonas spp.,10,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",Hours,CFU,logistic,True,939332.8072753884,130.9053283493491,132.09901416774423,11,3.0,OK
"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.__Pseudomonas spp.__10__Cooked Chicken Breast__1",Pseudomonas spp.,10,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",Hours,CFU,gompertz,True,948584.8718836114,131.01314398831465,132.20682980670975,11,3.0,OK
"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.__Pseudomonas spp.__10__Raw Chicken Breast__1",Pseudomonas spp.,10,Raw Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",Hours,CFU,logistic,True,81008.49122673464,119.58567870855985,121.28052678094447,13,3.0,OK
"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.__Pseudomonas spp.__10__Raw Chicken Breast__1",Pseudomonas spp.,10,Raw Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",Hours,CFU,gompertz,True,107331.49852720251,123.24346508918849,124.9383131615731,13,3.0,OK
"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.__Pseudomonas spp.__10__Salted Chicken Breast__1",Pseudomonas spp.,10,Salted Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",Hours,CFU,logistic,True,18671.877571604397,100.5077177232841,102.20256579566872,13,3.0,OK
"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.__Pseudomonas spp.__10__Salted Chicken Breast__1",Pseudomonas spp.,10,Salted Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",Hours,CFU,gompertz,True,19680.6236092077,101.19172650133135,102.88657457371596,13,3.0,OK
"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.__Pseudomonas spp.__15__Cooked Chicken Breast__1",Pseudomonas spp.,15,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",Hours,CFU,logistic,True,1966369.795801803,150.08151609285994,151.53623604222395,12,3.0,OK
"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.__Pseudomonas spp.__15__Cooked Chicken Breast__1",Pseudomonas spp.,15,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",Hours,CFU,gompertz,True,2261705.5517204837,151.76067726892737,153.21539721829137,12,3.0,OK
"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.__Pseudomonas spp.__15__Raw Chicken Breast__1",Pseudomonas spp.,15,Raw Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",Hours,CFU,logistic,True,114177.70112840105,115.92725574932822,117.38197569869223,12,3.0,OK
"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.__Pseudomonas spp.__15__Raw Chicken Breast__1",Pseudomonas spp.,15,Raw Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",Hours,CFU,gompertz,True,110876.33729558291,115.57516957249959,117.0298895218636,12,3.0,OK
"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.__Pseudomonas spp.__15__Salted Chicken Breast__1",Pseudomonas spp.,15,Salted Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",Hours,CFU,logistic,True,4327.418306993118,76.65383711327529,78.10855706263929,12,3.0,OK
"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.__Pseudomonas spp.__15__Salted Chicken Breast__1",Pseudomonas spp.,15,Salted Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",Hours,CFU,gompertz,True,6903.600628787064,82.2587008194034,83.7134207687674,12,3.0,OK
"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.__Pseudomonas spp.__20__Cooked Chicken Breast__1",Pseudomonas spp.,20,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",Hours,CFU,logistic,True,17245.926289832503,74.0229599411038,74.61463367311246,9,3.0,OK
"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.__Pseudomonas spp.__20__Cooked Chicken Breast__1",Pseudomonas spp.,20,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",Hours,CFU,gompertz,True,12119.858630517501,70.84838416263304,71.4400578946417,9,3.0,OK
"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.__Pseudomonas spp.__20__Raw Chicken Breast__1",Pseudomonas spp.,20,Raw Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",Hours,CFU,logistic,True,17945.624084914685,74.38089302960954,74.9725667616182,9,3.0,OK
"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.__Pseudomonas spp.__20__Raw Chicken Breast__1",Pseudomonas spp.,20,Raw Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",Hours,CFU,gompertz,True,45613.37415571518,82.77658501247518,83.36825874448384,9,3.0,OK
"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.__Pseudomonas spp.__20__Salted Chicken Breast__1",Pseudomonas spp.,20,Salted Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",Hours,CFU,logistic,True,1714.1712626025114,48.93794777859471,49.176272403634215,8,3.0,OK
"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.__Pseudomonas spp.__20__Salted Chicken Breast__1",Pseudomonas spp.,20,Salted Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",Hours,CFU,gompertz,True,4476.895540712378,56.61794867087405,56.85627329591355,8,3.0,OK
"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.__Pseudomonas spp.__2__Cooked Chicken Breast__1",Pseudomonas spp.,2,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",Hours,CFU,logistic,True,348571.8924635002,110.59014686057051,111.49790213955265,10,3.0,OK
"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.__Pseudomonas spp.__2__Cooked Chicken Breast__1",Pseudomonas spp.,2,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",Hours,CFU,gompertz,True,279280.893015584,108.37388246343437,109.2816377424165,10,3.0,OK
"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.__Pseudomonas spp.__2__Raw Chicken Breast__1",Pseudomonas spp.,2,Raw Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",Hours,CFU,logistic,True,9957.96152407453,80.89055629633269,82.0842421147278,11,3.0,OK
"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.__Pseudomonas spp.__2__Raw Chicken Breast__1",Pseudomonas spp.,2,Raw Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",Hours,CFU,gompertz,True,11451.322858273426,82.42761789282619,83.6213037112213,11,3.0,OK
"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.__Pseudomonas spp.__2__Salted Chicken Breast__1",Pseudomonas spp.,2,Salted Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",Hours,CFU,logistic,True,8434.420083505052,79.06399065464015,80.25767647303526,11,3.0,OK
"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.__Pseudomonas spp.__2__Salted Chicken Breast__1",Pseudomonas spp.,2,Salted Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",Hours,CFU,gompertz,True,6659.845924575291,76.46551991622334,77.65920573461845,11,3.0,OK
"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.__Pseudomonas spp.__4__Cooked Chicken Breast__1",Pseudomonas spp.,4,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",Hours,CFU,logistic,True,161867.62800022418,67.21664819915695,66.59192660684111,6,3.0,OK
"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.__Pseudomonas spp.__4__Cooked Chicken Breast__1",Pseudomonas spp.,4,Cooked Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",Hours,CFU,gompertz,True,163462.6392212535,67.27548160612693,66.6507600138111,6,3.0,OK
"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.__Pseudomonas spp.__4__Raw Chicken Breast__1",Pseudomonas spp.,4,Raw Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",Hours,CFU,logistic,True,53442.89859315489,68.5832122847795,68.42094273194544,7,3.0,OK
"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.__Pseudomonas spp.__4__Raw Chicken Breast__1",Pseudomonas spp.,4,Raw Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",Hours,CFU,gompertz,True,71300.63672749679,70.60125271296636,70.4389831601323,7,3.0,OK
"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.__Pseudomonas spp.__4__Salted Chicken Breast__1",Pseudomonas spp.,4,Salted Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",Hours,CFU,logistic,True,2114.9909282541744,45.97626957222039,45.81400001938633,7,3.0,OK
"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.__Pseudomonas spp.__4__Salted Chicken Breast__1",Pseudomonas spp.,4,Salted Chicken Breast,1,"Galarz, L.A., Fonseca, G.G. and Prentice, C., 2016. Predicting bacterial growth in raw, salted, and cooked chicken breast fillets during storage. Food Science and Technology International, 22(6), pp.461-474.",Hours,CFU,gompertz,True,2113.866738019716,45.97254784287993,45.81027829004587,7,3.0,OK
